"","date","rain_mm_ES","rain_mm_MG","rain_mm_RJ","rain_mm_SP","rain_mm_DF","rain_mm_GO","rain_mm_MS","rain_mm_MT"
"411",2001-06-21,NA,NA,NA,NA,0,0,NA,NA
"412",2001-06-22,NA,NA,NA,NA,0,0,NA,NA
"413",2001-06-23,NA,NA,NA,NA,0,0,NA,NA
"414",2001-06-24,NA,NA,NA,NA,0,0,NA,NA
"415",2001-06-25,NA,NA,NA,NA,0,0,NA,NA
"416",2001-06-26,NA,NA,NA,NA,0,0,NA,NA
"417",2001-06-27,NA,NA,NA,NA,0,0,NA,NA
"418",2001-06-28,NA,NA,NA,NA,0,0,NA,NA
"419",2001-06-29,NA,NA,NA,NA,0,0,NA,NA
"420",2001-06-30,NA,NA,NA,NA,0,0,NA,NA
"421",2001-07-01,NA,NA,NA,NA,0,0,NA,NA
"422",2001-07-02,NA,NA,NA,NA,0,0,NA,NA
"423",2001-07-03,NA,NA,NA,NA,0,0,NA,NA
"424",2001-07-04,NA,NA,NA,NA,0,0,NA,NA
"425",2001-07-05,NA,NA,0,NA,0,0,NA,NA
"426",2001-07-06,NA,NA,0,NA,0,0,NA,NA
"427",2001-07-07,NA,NA,0,NA,0,0,NA,NA
"428",2001-07-08,NA,NA,0.2,NA,0,0,NA,NA
"429",2001-07-09,NA,NA,0,NA,0,0,NA,NA
"430",2001-07-10,NA,NA,0,NA,0,0,NA,NA
"431",2001-07-11,NA,NA,0,NA,0,0,NA,NA
"432",2001-07-12,NA,NA,0.6,NA,0,0,NA,NA
"433",2001-07-13,NA,NA,6.6,NA,0,0,NA,NA
"434",2001-07-14,NA,NA,0.2,NA,0,0,NA,NA
"435",2001-07-15,NA,NA,0,NA,0,0,NA,NA
"436",2001-07-16,NA,NA,0.2,NA,0,0,NA,NA
"437",2001-07-17,NA,NA,0,NA,0,0,NA,NA
"438",2001-07-18,NA,NA,0,NA,13.6,0,NA,NA
"439",2001-07-19,NA,NA,0,NA,0,0,NA,NA
"440",2001-07-20,NA,NA,0,NA,0,0,NA,NA
"441",2001-07-21,NA,NA,0,NA,0,0,NA,NA
"442",2001-07-22,NA,NA,3,NA,0,0,NA,NA
"443",2001-07-23,NA,NA,6.6,NA,0,0,NA,NA
"444",2001-07-24,NA,NA,6.2,NA,0,0,NA,NA
"445",2001-07-25,NA,NA,9.2,NA,0,0,NA,NA
"446",2001-07-26,NA,NA,0,NA,0,0,NA,NA
"447",2001-07-27,NA,NA,0,NA,0,0,NA,NA
"448",2001-07-28,NA,NA,7.2,NA,0,0,NA,NA
"449",2001-07-29,NA,NA,0,NA,0,0,NA,NA
"450",2001-07-30,NA,NA,0.2,NA,0,0,NA,NA
"451",2001-07-31,NA,NA,0,NA,0,0,NA,NA
"452",2001-08-01,NA,NA,0,NA,0,0,NA,NA
"453",2001-08-02,NA,NA,0.2,NA,0,0,NA,NA
"454",2001-08-03,NA,NA,0,NA,0,0,NA,NA
"455",2001-08-04,NA,NA,0,NA,0,0,NA,NA
"456",2001-08-05,NA,NA,0.2,NA,0,0,NA,NA
"457",2001-08-06,NA,NA,0,NA,NA,0,NA,NA
"458",2001-08-07,NA,NA,0.2,NA,0,0,NA,NA
"459",2001-08-08,NA,NA,0,NA,0,0,NA,NA
"460",2001-08-09,NA,NA,0,NA,0,0,NA,NA
"461",2001-08-10,NA,NA,0.2,NA,0,0,NA,NA
"462",2001-08-11,NA,NA,0,NA,0,0,NA,NA
"463",2001-08-12,NA,NA,0.2,NA,0,0,NA,NA
"464",2001-08-13,NA,NA,0,NA,0,0,NA,NA
"465",2001-08-14,NA,NA,0,NA,0,0,NA,NA
"466",2001-08-15,NA,NA,0,NA,0,0,NA,NA
"467",2001-08-16,NA,NA,0,NA,0,0,NA,NA
"468",2001-08-17,NA,NA,0,NA,0,0,NA,NA
"469",2001-08-18,NA,NA,0,NA,0,0,NA,NA
"470",2001-08-19,NA,NA,0,NA,0,0,NA,NA
"471",2001-08-20,NA,NA,0,NA,0,0,NA,NA
"472",2001-08-21,NA,NA,0,NA,0,0,NA,NA
"473",2001-08-22,NA,NA,0,NA,0,0,NA,NA
"474",2001-08-23,NA,NA,7.8,NA,0,0,NA,NA
"475",2001-08-24,NA,NA,0,NA,0,0,NA,NA
"476",2001-08-25,NA,NA,0,NA,0.8,1.8,NA,NA
"477",2001-08-26,NA,NA,0,NA,1,7.3,NA,NA
"478",2001-08-27,NA,NA,0,NA,0.2,2.4,NA,NA
"479",2001-08-28,NA,NA,1.8,NA,2,3.5,NA,NA
"480",2001-08-29,NA,NA,19.4,NA,0.2,1.5,NA,NA
"481",2001-08-30,NA,NA,0.2,15,35.4,2.6,NA,NA
"482",2001-08-31,NA,NA,0,4.4,0,0,NA,NA
"483",2001-09-01,NA,NA,0,0,NA,0,NA,NA
"484",2001-09-02,NA,NA,0,0,NA,0,NA,NA
"485",2001-09-03,NA,NA,0,0,0,0,0,NA
"486",2001-09-04,NA,NA,0,0,0,0,0,NA
"487",2001-09-05,NA,NA,0,0,0,0,0,NA
"488",2001-09-06,NA,NA,0,0,0,0,0,NA
"489",2001-09-07,NA,NA,0,0,0,0,0,NA
"490",2001-09-08,NA,NA,0,0,0,0,0,NA
"491",2001-09-09,NA,NA,0.2,0,0,0,0,NA
"492",2001-09-10,NA,NA,0,0,0,0,0,NA
"493",2001-09-11,NA,NA,4.2,0,0,0,0,NA
"494",2001-09-12,NA,NA,0.6,0,0,0,0,NA
"495",2001-09-13,NA,NA,0,0,0,0,0.133333333333333,NA
"496",2001-09-14,NA,NA,0.8,16.6,23.6,0,10.8,NA
"497",2001-09-15,NA,NA,5.4,2.6,0.4,28.5,0.466666666666667,NA
"498",2001-09-16,NA,NA,5.2,0,2.8,29.4,0,NA
"499",2001-09-17,NA,NA,0,0,0,0,0,NA
"500",2001-09-18,NA,NA,7.2,0,0,0,0,NA
"501",2001-09-19,NA,NA,0,0,0,0,0,NA
"502",2001-09-20,NA,NA,0,0,0,0,0,NA
"503",2001-09-21,NA,NA,0,0,0,0,22.4666666666667,NA
"504",2001-09-22,NA,NA,0.2,5,0,0,8.66666666666667,NA
"505",2001-09-23,NA,NA,0,5.2,0.6,0,2.06666666666667,NA
"506",2001-09-24,NA,NA,0,0,2,0.6,0.533333333333333,NA
"507",2001-09-25,NA,NA,10.8,4.6,0,31.3,63.2,NA
"508",2001-09-26,NA,NA,0.4,0,1.4,0,31.4666666666667,NA
"509",2001-09-27,NA,NA,3.2,1.4,7.6,0,0.0666666666666667,NA
"510",2001-09-28,NA,NA,1.2,0,1.8,4,10.6666666666667,NA
"511",2001-09-29,NA,NA,0,0,4.8,23.7,0.133333333333333,NA
"512",2001-09-30,NA,NA,0.6,0,4,8.2,0,NA
"513",2001-10-01,NA,NA,0,0.8,0.6,51,0.0666666666666667,NA
"514",2001-10-02,NA,NA,14.2,39.8,0.6,0,22.2,NA
"515",2001-10-03,NA,NA,0,0,5.8,8.3,0.0666666666666667,NA
"516",2001-10-04,NA,NA,0,0,1.2,2.8,1.53333333333333,NA
"517",2001-10-05,NA,NA,0,0,0.2,0,6.33333333333333,NA
"518",2001-10-06,NA,NA,0,0,29,0,0,NA
"519",2001-10-07,NA,NA,0,0,0,2.5,0.666666666666667,NA
"520",2001-10-08,NA,NA,5,25.2,3.4,4.2,3.33333333333333,NA
"521",2001-10-09,NA,NA,2,0.6,0.6,5.6,1.26666666666667,NA
"522",2001-10-10,NA,NA,0,7.2,0.6,3.5,0.733333333333333,NA
"523",2001-10-11,NA,NA,0,0.2,0,0.1,3.8,NA
"524",2001-10-12,NA,NA,0,0,0,0.7,0.266666666666667,NA
"525",2001-10-13,NA,NA,0,0,0,0,0,NA
"526",2001-10-14,NA,NA,0,0,0.8,4,8.06666666666667,NA
"527",2001-10-15,NA,NA,0,0,2.6,2.7,0.133333333333333,NA
"528",2001-10-16,NA,NA,0,0,1.4,1.3,3.33333333333333,NA
"529",2001-10-17,NA,NA,0,15.2,15.8,18.5,0.4,NA
"530",2001-10-18,NA,NA,0,24.8,30.4,1.5,0,NA
"531",2001-10-19,NA,NA,0,6,25,15,10.8666666666667,NA
"532",2001-10-20,NA,NA,91,2.2,0,1,0,NA
"533",2001-10-21,NA,NA,0,25.4,9.2,6.3,29.8,NA
"534",2001-10-22,NA,NA,5.8,2.6,1.8,1,0.0666666666666667,NA
"535",2001-10-23,NA,NA,0,0,0,0,0,NA
"536",2001-10-24,NA,NA,0,0,0,0,0,NA
"537",2001-10-25,NA,NA,0,0,0,0,0,NA
"538",2001-10-26,NA,NA,0,0,0,0,0,NA
"539",2001-10-27,NA,NA,0,0,0,0,0,NA
"540",2001-10-28,NA,NA,0,0,0,0,0,NA
"541",2001-10-29,NA,NA,0,0,0,0,4.6,NA
"542",2001-10-30,NA,NA,0,0.6,6.2,0,2.53333333333333,NA
"543",2001-10-31,NA,NA,0,0,0,0.2,0,NA
"544",2001-11-01,NA,NA,0.2,0,0,7.1,0,NA
"545",2001-11-02,NA,NA,0.4,1.8,29.8,2.6,6.66666666666667,NA
"546",2001-11-03,NA,NA,21.2,4.4,2.8,23.4,11.5333333333333,NA
"547",2001-11-04,NA,NA,36.4,11.4,4.8,15.6,12.1333333333333,NA
"548",2001-11-05,NA,NA,0.8,0,5.2,3.2,0.0666666666666667,NA
"549",2001-11-06,NA,NA,0,0,2,2.4,0,NA
"550",2001-11-07,NA,NA,0,0,3.2,16.2,2.33333333333333,NA
"551",2001-11-08,NA,NA,0,0,0,7,17.7333333333333,NA
"552",2001-11-09,NA,NA,0,0,NA,9.8,0.933333333333333,NA
"553",2001-11-10,NA,NA,0,0,NA,15.4,0.0666666666666667,NA
"554",2001-11-11,NA,NA,9.2,53.8,NA,1.4,22.6,NA
"555",2001-11-12,NA,NA,12,1.4,NA,18.6,49.4,NA
"556",2001-11-13,NA,NA,2.6,0.2,0,10.9,18.3333333333333,NA
"557",2001-11-14,NA,NA,3.4,0.4,1,4.7,8.06666666666667,NA
"558",2001-11-15,NA,NA,7.4,7.8,2.6,4.8,22.8666666666667,NA
"559",2001-11-16,NA,NA,6,0,19.2,0,0,NA
"560",2001-11-17,NA,NA,6.2,26,3,0.5,2.8,NA
"561",2001-11-18,NA,NA,6.8,0,10.2,4,2,NA
"562",2001-11-19,NA,NA,0,29.8,6,4.7,1.6,NA
"563",2001-11-20,NA,NA,0.4,0,4,3.2,0,NA
"564",2001-11-21,NA,NA,0,0,4.8,3.6,0.666666666666667,NA
"565",2001-11-22,NA,NA,0,0,1.4,0.1,12.8666666666667,NA
"566",2001-11-23,NA,NA,0,0.6,0,0.1,1.46666666666667,NA
"567",2001-11-24,NA,NA,0,0,29.2,46.5,0.8,NA
"568",2001-11-25,NA,NA,0,0,0.2,9.3,0.733333333333333,NA
"569",2001-11-26,NA,NA,0,0,0.8,0.4,9.2,NA
"570",2001-11-27,NA,NA,0,0,0,0,11,NA
"571",2001-11-28,NA,NA,1.4,1,4.8,0.4,4.46666666666667,NA
"572",2001-11-29,NA,NA,8.2,3.2,24.8,11.7,3.2,NA
"573",2001-11-30,NA,NA,0,11.6,4,14.8,28,NA
"574",2001-12-01,NA,NA,16.6,0.2,6.6,15,0,NA
"575",2001-12-02,NA,NA,0,0,8.8,0.1,0,NA
"576",2001-12-03,NA,NA,0,0,0.2,0.2,0,NA
"577",2001-12-04,NA,NA,0,0,0,0,21.3333333333333,NA
"578",2001-12-05,NA,NA,0,6,0,10.2,3.8,NA
"579",2001-12-06,NA,NA,9.6,39.4,2,21.8,0.0666666666666667,NA
"580",2001-12-07,NA,NA,0.2,0.6,27.2,3.7,0,NA
"581",2001-12-08,NA,NA,0.2,0.2,0,4.5,0.6,NA
"582",2001-12-09,NA,NA,0,7.4,0,0,4.53333333333333,NA
"583",2001-12-10,NA,NA,0,18.8,0,0.2,4.06666666666667,NA
"584",2001-12-11,NA,NA,0,8.6,0,0,44.2,NA
"585",2001-12-12,NA,NA,0,0.6,0,2.1,4.73333333333333,NA
"586",2001-12-13,NA,NA,4,1.4,0,3.5,7.26666666666667,NA
"587",2001-12-14,NA,NA,3,61.8,1.2,9.9,8.4,NA
"588",2001-12-15,NA,NA,4.2,14.2,0.2,3.5,21.4666666666667,NA
"589",2001-12-16,NA,NA,56.6,2.4,0.4,0,1.53333333333333,NA
"590",2001-12-17,NA,NA,0.4,0,0.6,1.4,0,NA
"591",2001-12-18,NA,NA,0,0,0,0.5,1.13333333333333,NA
"592",2001-12-19,NA,NA,0,0,8.8,13.9,0,NA
"593",2001-12-20,NA,NA,0,7.4,2.6,10.2,0,NA
"594",2001-12-21,NA,NA,0,23.8,0,5.2,0.866666666666667,NA
"595",2001-12-22,NA,NA,0.8,28.6,3.2,3.1,28.3333333333333,NA
"596",2001-12-23,NA,NA,6.6,1.2,10.4,9.4,6.4,NA
"597",2001-12-24,NA,NA,140.2,0,4,0.6,0,NA
"598",2001-12-25,NA,NA,0,0,0,11.5,0,NA
"599",2001-12-26,NA,NA,2.6,0,0.4,4.8,1,NA
"600",2001-12-27,NA,NA,0,0,0.2,42.5,17.0666666666667,NA
"601",2001-12-28,NA,NA,8.8,0,12.8,4.5,17.4,NA
"602",2001-12-29,NA,NA,1.4,79.8,18.8,49.8,5,NA
"603",2001-12-30,NA,NA,13.2,0,1,10.4,15.7333333333333,NA
"604",2001-12-31,NA,NA,0,0,0,16.4,2,NA
"605",2002-01-01,NA,NA,0.2,17,1,32.4,0.266666666666667,NA
"606",2002-01-02,NA,NA,0.2,0,2,34.4,0,NA
"607",2002-01-03,NA,NA,0,0,8,0,0,NA
"608",2002-01-04,NA,NA,0,0,6,0,0,NA
"609",2002-01-05,NA,NA,0,0,7,0.6,7.2,NA
"610",2002-01-06,NA,NA,0,0,0.2,0.8,0.333333333333333,NA
"611",2002-01-07,NA,NA,0,0.6,2.2,1.4,0.8,NA
"612",2002-01-08,NA,NA,0,0,0.4,0.2,0,NA
"613",2002-01-09,NA,NA,1,59.6,31.8,2.6,0.0666666666666667,NA
"614",2002-01-10,NA,NA,0,8.8,0,1,1.8,NA
"615",2002-01-11,NA,NA,0,0.2,0,0.4,11.8,NA
"616",2002-01-12,NA,NA,5.2,16.2,0,10,37.8666666666667,NA
"617",2002-01-13,NA,NA,6.2,75.4,8.6,3.4,20.1333333333333,NA
"618",2002-01-14,NA,NA,31.2,72.6,0,4.2,9.53333333333333,NA
"619",2002-01-15,NA,NA,8.8,24,0.4,18.7,1.2,NA
"620",2002-01-16,NA,NA,6,0,2.8,13.5,0,NA
"621",2002-01-17,NA,NA,0,0,26,13.6,0,NA
"622",2002-01-18,NA,NA,1.6,0,30.8,11.3,0,NA
"623",2002-01-19,NA,NA,4,0,12.8,8.6,0,NA
"624",2002-01-20,NA,NA,0,18.4,0.4,3.1,3.66666666666667,NA
"625",2002-01-21,NA,NA,0,0.2,1.6,8.7,9.73333333333333,NA
"626",2002-01-22,NA,NA,0,2.6,0,0.1,11.9333333333333,NA
"627",2002-01-23,NA,NA,4.2,2.4,0,16.2,0.266666666666667,NA
"628",2002-01-24,NA,NA,3.4,0,0,0.1,0.133333333333333,NA
"629",2002-01-25,NA,NA,0.4,11,0,0,6.46666666666667,NA
"630",2002-01-26,NA,NA,11,0.8,0.6,0,0,NA
"631",2002-01-27,NA,NA,0,26.4,23,0.7,2.6,NA
"632",2002-01-28,NA,NA,0,12.4,10.6,2.7,0,NA
"633",2002-01-29,NA,NA,0,4.4,3.4,2.6,20,NA
"634",2002-01-30,NA,NA,0,NA,0.2,0,2.8,NA
"635",2002-01-31,NA,NA,0.6,NA,33.2,31.1,6.53333333333333,NA
"636",2002-02-01,NA,NA,19,NA,9.4,0.5,16.1333333333333,NA
"637",2002-02-02,NA,NA,16,NA,0.2,1.2,2.66666666666667,NA
"638",2002-02-03,NA,NA,19,NA,19.4,33.6,0,NA
"639",2002-02-04,NA,NA,0.4,NA,14,0.2,0,NA
"640",2002-02-05,NA,NA,0,NA,0.2,4.2,0,NA
"641",2002-02-06,NA,NA,0.2,NA,0.2,2.6,6.46666666666667,NA
"642",2002-02-07,NA,NA,3.8,NA,5.8,20.5,17.0666666666667,NA
"643",2002-02-08,NA,NA,0.2,2.4,16.4,15.2,17.8666666666667,NA
"644",2002-02-09,NA,NA,3.2,1.2,6.8,54.1,3.53333333333333,NA
"645",2002-02-10,NA,NA,7.8,NA,9,3.7,0,NA
"646",2002-02-11,NA,NA,1.6,NA,12,12.2,2.13333333333333,NA
"647",2002-02-12,NA,NA,0,NA,11,0.3,21.6,NA
"648",2002-02-13,NA,NA,0,NA,0.2,0.2,15.2666666666667,NA
"649",2002-02-14,NA,NA,0.8,NA,0,19.7,8.93333333333333,NA
"650",2002-02-15,NA,NA,7.8,NA,0.4,12.5,21.0666666666667,NA
"651",2002-02-16,NA,NA,0,NA,0.2,0.5,4.53333333333333,NA
"652",2002-02-17,NA,NA,2.6,NA,26.6,19.4,25.0666666666667,NA
"653",2002-02-18,NA,NA,0.4,NA,44.2,68.2,2.5,NA
"654",2002-02-19,NA,NA,0.2,NA,10.8,10.4,0,NA
"655",2002-02-20,NA,NA,10.2,NA,5.8,8.9,18.2,NA
"656",2002-02-21,NA,NA,16.2,NA,0,0.3,9.2,NA
"657",2002-02-22,NA,NA,2.6,NA,0,0.1,5.6,NA
"658",2002-02-23,NA,NA,4.4,NA,0,1.2,2.4,NA
"659",2002-02-24,NA,NA,4.2,NA,0,3.5,0,NA
"660",2002-02-25,NA,NA,3.2,0,2.4,2.4,0,NA
"661",2002-02-26,NA,NA,0,0,8.6,6.8,0,NA
"662",2002-02-27,NA,NA,0,7.6,0,1.6,28.3333333333333,NA
"663",2002-02-28,NA,NA,0,41.6,0,0,0.0666666666666667,NA
"664",2002-03-01,NA,NA,0,0,0,0,3.73333333333333,NA
"665",2002-03-02,NA,NA,0,0,0,0,7.6,NA
"666",2002-03-03,NA,NA,21.8,0,0,0,2.33333333333333,NA
"667",2002-03-04,NA,NA,7,0,0,0,0.133333333333333,NA
"668",2002-03-05,NA,NA,0,0,0,8.3,0.0666666666666667,NA
"669",2002-03-06,NA,NA,0,0,0,0.2,0,NA
"670",2002-03-07,NA,NA,0,NA,0,0.3,1.93333333333333,NA
"671",2002-03-08,NA,NA,0,NA,0,0.1,0,NA
"672",2002-03-09,NA,NA,0,NA,0,0,2,NA
"673",2002-03-10,NA,NA,0,NA,0,0.1,2.13333333333333,NA
"674",2002-03-11,NA,NA,0,NA,0,0,2.2,NA
"675",2002-03-12,NA,NA,0,2,0,13.5,4.46666666666667,NA
"676",2002-03-13,NA,NA,0,0,0,0,0,NA
"677",2002-03-14,NA,NA,6.4,0,0.6,0,0.466666666666667,NA
"678",2002-03-15,NA,NA,0,0,11.4,18.1,0.133333333333333,NA
"679",2002-03-16,NA,NA,0,0,28.4,10.1,0,NA
"680",2002-03-17,NA,NA,0,0,43.8,35.6,0.0666666666666667,NA
"681",2002-03-18,NA,NA,0,0,2.2,2.8,0,NA
"682",2002-03-19,NA,NA,0,0,0,9.6,0,NA
"683",2002-03-20,NA,NA,0,0.2,8.4,4,6.93333333333333,NA
"684",2002-03-21,NA,NA,10.8,5.8,3,0,9.06666666666667,NA
"685",2002-03-22,NA,NA,1.8,0,0.4,5.6,2.26666666666667,NA
"686",2002-03-23,NA,NA,0,4.2,3.2,17.6,7.53333333333333,NA
"687",2002-03-24,NA,NA,13.4,11.8,10.4,23.8,5.93333333333333,NA
"688",2002-03-25,NA,NA,22.4,3,9.4,2,5.86666666666667,NA
"689",2002-03-26,NA,NA,26.4,0,0,0,4.46666666666667,NA
"690",2002-03-27,NA,NA,5,0,0,35,0.0666666666666667,NA
"691",2002-03-28,NA,NA,0,0.2,0.2,0,0,NA
"692",2002-03-29,NA,NA,0,0,0,0,0.133333333333333,NA
"693",2002-03-30,NA,NA,0,0,0,0,0,NA
"694",2002-03-31,NA,NA,0,0,0,0,0.0666666666666667,NA
"695",2002-04-01,NA,NA,0,0,0,0,0.133333333333333,NA
"696",2002-04-02,NA,NA,0,0,0,0,10.0666666666667,NA
"697",2002-04-03,NA,NA,0,0.1,0,0,0,NA
"698",2002-04-04,NA,NA,7.2,26.4,0,0,0.133333333333333,NA
"699",2002-04-05,NA,NA,0.2,0.2,0,0,0,NA
"700",2002-04-06,NA,NA,0.2,2,0,0,0,NA
"701",2002-04-07,NA,NA,18,17.2,6,4,0.4,NA
"702",2002-04-08,NA,NA,0.6,0.2,12.4,4.8,0.933333333333333,NA
"703",2002-04-09,NA,NA,0,0,0.6,3,5.06666666666667,NA
"704",2002-04-10,NA,NA,0,0,0,0,0,NA
"705",2002-04-11,NA,NA,0,0,70.4,2.3,0,NA
"706",2002-04-12,NA,NA,0,0,2,3.9,0,NA
"707",2002-04-13,NA,NA,0,1.6,0.2,4.7,0,NA
"708",2002-04-14,NA,NA,0.2,0,0,1,0,NA
"709",2002-04-15,NA,NA,0,0,0,0.4,0.2,NA
"710",2002-04-16,NA,NA,0,0.2,0,0,0,NA
"711",2002-04-17,NA,NA,0,0,0,0,0.0666666666666667,NA
"712",2002-04-18,NA,NA,0,0,0,0,0.933333333333333,NA
"713",2002-04-19,NA,NA,0,0,0,0,0.0666666666666667,NA
"714",2002-04-20,NA,NA,0,0,0,0,0.733333333333333,NA
"715",2002-04-21,NA,NA,0,0,0,0,0,NA
"716",2002-04-22,NA,NA,0,0,0,0,0,NA
"717",2002-04-23,NA,NA,0,0,0,0,0.133333333333333,NA
"718",2002-04-24,NA,NA,0.2,0,0,0,0,NA
"719",2002-04-25,NA,NA,0,0.2,0,0,0,NA
"720",2002-04-26,NA,NA,0,0,0,0,0,NA
"721",2002-04-27,NA,NA,0,0,0,0,0,NA
"722",2002-04-28,NA,NA,19.2,0,0,0,0,NA
"723",2002-04-29,NA,NA,0,0,0,0,10.3333333333333,NA
"724",2002-04-30,NA,NA,0.2,0,0,0,2,NA
"725",2002-05-01,NA,NA,0,2.2,0,0,0,NA
"726",2002-05-02,NA,NA,8.8,0,0,0,0.0666666666666667,NA
"727",2002-05-03,NA,NA,25.8,12.9,0,0,6.2,NA
"728",2002-05-04,NA,NA,0.6,0.2,0,0,13.8,NA
"729",2002-05-05,NA,NA,0,0.2,0,0,15.1333333333333,NA
"730",2002-05-06,NA,NA,4.4,12.6,0,0,3.8,NA
"731",2002-05-07,NA,NA,0,0,0,0.4,0.133333333333333,NA
"732",2002-05-08,NA,NA,0,2.4,0,0,23.9333333333333,NA
"733",2002-05-09,NA,NA,6.2,0.3,0,0,4.2,NA
"734",2002-05-10,NA,NA,2.6,0.1,0,0,0.666666666666667,NA
"735",2002-05-11,NA,NA,0.2,0.1,0,0,0,NA
"736",2002-05-12,NA,NA,0,0,0,0,0,NA
"737",2002-05-13,NA,NA,0,0.1,0,0,0,NA
"738",2002-05-14,NA,NA,0,0,0,0,0,NA
"739",2002-05-15,NA,NA,0,0.1,0,0,0,NA
"740",2002-05-16,NA,NA,0,1.9,0,0,1.33333333333333,NA
"741",2002-05-17,NA,NA,0.4,0,0,0.2,1,NA
"742",2002-05-18,NA,NA,0.2,0,0,0,0,NA
"743",2002-05-19,NA,NA,6.2,19.7,0,0,27.4666666666667,NA
"744",2002-05-20,NA,NA,0,4.1,2,0,18,NA
"745",2002-05-21,NA,NA,2.2,18.2,0,3.1,13.5333333333333,NA
"746",2002-05-22,NA,NA,24.6,1.8,13.8,0,0.0666666666666667,NA
"747",2002-05-23,NA,NA,13,1.1,2,0.1,0.133333333333333,NA
"748",2002-05-24,NA,NA,4.6,0.3,0,0,0,NA
"749",2002-05-25,NA,NA,0.8,0,0,0.1,0,NA
"750",2002-05-26,NA,NA,0.6,0.1,0,0,0,NA
"751",2002-05-27,NA,NA,0.2,0.1,0,0,0,NA
"752",2002-05-28,NA,NA,0.2,0,0,0,0,NA
"753",2002-05-29,NA,NA,0,0.1,0,0,0,NA
"754",2002-05-30,NA,NA,0.2,0,0,0,13,NA
"755",2002-05-31,NA,NA,0,0.1,0,0,16.6,NA
"756",2002-06-01,NA,NA,0.2,0,0,0,1.46666666666667,NA
"757",2002-06-02,NA,NA,0,0.1,0,0,0,NA
"758",2002-06-03,NA,NA,0,0.1,0,0,0,NA
"759",2002-06-04,NA,NA,0,0.1,0,0,0,NA
"760",2002-06-05,NA,NA,0.2,0.2,0,0,0,NA
"761",2002-06-06,NA,NA,0,0.1,0,0,0,NA
"762",2002-06-07,NA,NA,0,0.1,0,0,0,NA
"763",2002-06-08,NA,NA,0,0,0,0,0,NA
"764",2002-06-09,NA,NA,0,0,0,0,0,NA
"765",2002-06-10,NA,NA,0,0,0,0,0,NA
"766",2002-06-11,NA,NA,0,0.1,0,0,0,NA
"767",2002-06-12,NA,NA,0,0,0,0,0.133333333333333,NA
"768",2002-06-13,NA,NA,0.2,0.1,0,0,0.2,NA
"769",2002-06-14,NA,NA,0.2,0.1,0,0,0.266666666666667,NA
"770",2002-06-15,NA,NA,0,0.1,0,0,0.133333333333333,NA
"771",2002-06-16,NA,NA,0,0.1,0,0,0.133333333333333,NA
"772",2002-06-17,NA,NA,0,0.1,0,0,0.133333333333333,NA
"773",2002-06-18,NA,NA,0.2,0,0,0,0,NA
"774",2002-06-19,NA,NA,0,0,0,0,0,NA
"775",2002-06-20,NA,NA,0,0,0,0,0.0666666666666667,NA
"776",2002-06-21,NA,NA,0.2,0.2,0,0,0,NA
"777",2002-06-22,NA,NA,0,0.5,0,0,0,NA
"778",2002-06-23,NA,NA,22.2,1.4,0,0,0,NA
"779",2002-06-24,NA,NA,0,0,0,0,0,NA
"780",2002-06-25,NA,NA,3,0,0,0,0,NA
"781",2002-06-26,NA,NA,0.6,0.1,0,0,0,NA
"782",2002-06-27,NA,NA,0,0.1,0,0,0,NA
"783",2002-06-28,NA,NA,0,0,0,0,0,NA
"784",2002-06-29,NA,NA,0,0,0,0,0,NA
"785",2002-06-30,NA,NA,0,0.1,0,0,0,NA
"786",2002-07-01,NA,NA,0,0.1,0,0,0,NA
"787",2002-07-02,NA,NA,0,0,0,0,0.0666666666666667,NA
"788",2002-07-03,NA,NA,0.2,0.1,0,0,0,NA
"789",2002-07-04,NA,NA,0,0.1,0,0,0,NA
"790",2002-07-05,NA,NA,0,0.1,0,0,0,NA
"791",2002-07-06,NA,NA,0,0,0,0,0.533333333333333,NA
"792",2002-07-07,NA,NA,0,0.1,0,0,0.8,NA
"793",2002-07-08,NA,NA,0,0,0,0,0.0666666666666667,NA
"794",2002-07-09,NA,NA,0,0.1,1,0,0,NA
"795",2002-07-10,NA,NA,0,0,1.6,0,0.133333333333333,NA
"796",2002-07-11,NA,NA,1.2,5.8,0,0,0.533333333333333,NA
"797",2002-07-12,NA,NA,27.2,2.7,0,0,0.0666666666666667,NA
"798",2002-07-13,NA,NA,4,0.2,0,1.3,0,NA
"799",2002-07-14,NA,NA,0,0.2,0,0,0,NA
"800",2002-07-15,NA,NA,0,0.1,0,0,0,NA
"801",2002-07-16,NA,NA,0,0.1,0.4,0,0,NA
"802",2002-07-17,NA,NA,0,0,0,0,0,NA
"803",2002-07-18,NA,NA,1.4,0,0,0,0,NA
"804",2002-07-19,NA,NA,0,0.1,1,0,0.933333333333333,NA
"805",2002-07-20,NA,NA,0,0.2,1.4,0,0.133333333333333,NA
"806",2002-07-21,NA,NA,NA,2,0,0,8.86666666666667,NA
"807",2002-07-22,NA,NA,NA,11.7,0,0.1,53.4,NA
"808",2002-07-23,NA,NA,NA,0,0,1.3,0.133333333333333,NA
"809",2002-07-24,NA,NA,NA,0.1,0,0,0,NA
"810",2002-07-25,NA,NA,NA,0.1,0,0,0.0666666666666667,NA
"811",2002-07-26,NA,NA,NA,0,0,0,0.133333333333333,NA
"812",2002-07-27,NA,NA,NA,0,11.6,0,1.4,NA
